Date,Actual_Price,Predicted_Price
2025-07-16,6297.359543490922,6301.8262505498715
2025-07-17,6296.790079100581,6332.574627617199
2025-07-18,6305.600252233562,6332.316884012078
2025-07-21,6309.620114960941,6340.260344088427
2025-07-22,6358.91026352637,6342.418286467786
2025-07-23,6363.350003336091,6391.05943997344
2025-07-24,6388.640077698918,6392.08398751606
2025-07-25,6389.7703292325605,6416.539289251377
2025-07-28,6370.859941051021,6415.410274580412
2025-07-29,6362.899903508776,6402.028334711678
2025-07-30,6339.3900541039475,6394.002124261344
2025-07-31,6238.009566113818,6373.986732537625
2025-08-01,6329.9401215631515,6273.827386185061
2025-08-04,6299.189740353555,6365.556478170678
2025-08-05,6345.06000918994,6335.755335212569
2025-08-06,6340.000187008147,6379.68381550099
2025-08-07,6389.4503808021545,6372.060480117798
2025-08-08,6373.45030703512,6423.23383068596
2025-08-11,6445.759451149497,6406.315759551362
2025-08-12,6466.580181432888,6478.187547877897
2025-08-13,6468.539645976853,6496.939504053211
2025-08-14,6449.799751213868,6498.11133884883
2025-08-15,6449.149719985144,6480.6263522588415
2025-08-18,6411.369987019774,6477.007318819931
2025-08-19,6395.779648144788,6441.7439598831115
2025-08-20,6370.169928897201,6424.338364054274
2025-08-21,6466.910055262735,6400.601453477051
2025-08-22,6439.319851925131,6499.608548435848
2025-08-25,6465.939584358246,6467.749648214551
2025-08-26,6481.399879146193,6497.5149969768245
2025-08-27,6501.859491039999,6514.236460500921
2025-08-28,6460.259657075163,6536.647097871755
2025-08-29,6460.259765625,6494.2399017380085
2025-09-01,6415.539879536605,6493.700815654127
2025-09-02,6448.260133921052,6448.614232603228
2025-09-03,6502.0797685969155,6488.4692998027895
2025-09-04,6481.500176411355,6539.943345753709
2025-09-05,6495.149723410606,6516.742340326309
2025-09-08,6512.609966075164,6531.2608758384595
2025-09-09,6532.039914971392,6545.582025157637
2025-09-10,6587.470364353736,6567.90213966358
2025-09-11,6584.290192528366,6625.043087470462
2025-09-12,6615.279797950061,6619.941369755776
2025-09-15,6606.759720468661,6652.408782344428
2025-09-16,6600.349987703259,6646.2100053620525
2025-09-17,6631.959926703363,6635.924728031794
2025-09-18,6664.359970941441,6667.4179778394755
2025-09-19,6693.749879930285,6703.400902319117
2025-09-22,6656.919887289405,6736.6880759596825
2025-09-23,6637.970342777437,6703.026940391166
2025-09-24,6604.720256035624,6682.4678214897285
2025-09-25,6643.7000418182,6649.725585484586
2025-09-26,6661.210319473525,6693.179819309968
2025-09-29,6688.459545257036,6709.451000015368
2025-09-30,6711.200511759031,6737.8686932157725
2025-10-01,6715.3499893442495,6759.7600658243755
2025-10-02,6715.7903903190745,6765.10717121599
2025-10-03,6740.27992073237,6764.217399056302
2025-10-06,6714.589754649292,6790.637789127242
2025-10-07,6753.72022618074,6769.194360966794
2025-10-08,6735.109782740328,6809.692002183932
2025-10-09,6552.509925234772,6793.079958242015
2025-10-10,6654.720103185391,6607.134270718088
2025-10-13,6644.310076949681,6708.77360144601
2025-10-14,6671.06041855918,6705.475576836441
2025-10-15,6629.069940310263,6729.527009905316
2025-10-16,6664.009791995049,6688.3541319624055
2025-10-17,6735.129488261649,6723.635937330546
2025-10-20,6735.349874685751,6787.658964226604
2025-10-21,6699.3999217811215,6795.030063320242
2025-10-22,6738.440165618202,6749.5459241709905
2025-10-23,6791.68968006561,6791.508941022039
2025-10-24,6875.159817004111,6853.905343753984
2025-10-27,6890.890411958564,6937.128004104365
2025-10-28,6890.589893776778,6949.3212740796735
2025-10-29,6822.339916748693,6948.933006862644
2025-10-30,6840.200423873495,6885.33537287917
2025-10-31,6851.9699012779165,6902.859976745676
2025-11-03,6771.549940885598,6916.137025853095
2025-11-04,6796.289840032347,6835.814322888968
2025-11-05,6720.319780490652,6859.904633710044
2025-11-06,6728.799727599544,6786.215523102437
2025-11-07,6832.4300891360035,6791.440165799577
2025-11-10,6846.609617344162,6898.125241412898
